date,cash,,1000000
1999/3/19,1000000,1,
1999/3/22,1000000,1,
1999/3/23,1000000,1,
1999/3/24,1000000,1,
1999/3/25,1000000,1,
1999/3/26,1000000,1,
1999/3/29,1000000,1,
1999/3/30,1000000,1,
1999/3/31,1000000,1,
1999/4/1,1000000,1,
1999/4/2,1000000,1,
1999/4/5,1000000,1,
1999/4/6,1000000,1,
1999/4/7,1000000,1,
1999/4/8,1000000,1,
1999/4/9,1000000,1,
1999/4/12,1000000,1,
1999/4/13,1000000,1,
1999/4/14,1000000,1,
1999/4/15,1000000,1,
1999/4/16,1000000,1,
1999/4/19,1000000,1,
1999/4/20,1000000,1,
1999/4/21,1000000,1,
1999/4/22,1000000,1,
1999/4/23,1000000,1,
1999/4/26,1000000,1,
1999/4/27,1000000,1,
1999/4/28,1000000,1,
1999/4/29,1000000,1,
1999/4/30,1000000,1,
1999/5/4,1000000,1,
1999/5/5,1000000,1,
1999/5/7,1000000,1,
1999/5/10,1000000,1,
1999/5/11,1000000,1,
1999/5/12,1000000,1,
1999/5/13,1000000,1,
1999/5/14,1000000,1,
1999/5/17,1000000,1,
1999/5/18,1000000,1,
1999/5/19,1000000,1,
1999/5/20,1016185.176,1.016185176,
1999/5/21,1008715.15,1.00871515,
1999/5/24,1038595.784,1.038595784,
1999/5/25,1018675.149,1.018675149,
1999/5/26,1044820.028,1.044820028,
1999/5/27,1087149.998,1.087149998,
1999/5/28,1047310.001,1.047310001,
1999/5/31,1028634.724,1.028634724,
1999/6/1,1054780.239,1.054780239,
1999/6/2,1051045.12,1.05104512,
1999/6/3,1021164.698,1.021164698,
1999/6/4,1038594.723,1.038594723,
1999/6/7,1079679.76,1.07967976,
1999/6/8,1115785.487,1.115785487,
1999/6/9,1105824.851,1.105824851,
1999/6/10,1115785.063,1.115785063,
1999/6/11,1123254.664,1.123254664,
1999/6/14,1173055.192,1.173055192,
1999/6/15,1105824.427,1.105824427,
1999/6/16,1165584.741,1.165584741,
1999/6/17,1282615.29,1.28261529,
1999/6/18,1278879.747,1.278879747,
1999/6/21,1324944.836,1.324944836,
1999/6/22,1302535.077,1.302535077,
1999/6/23,1357315.444,1.357315444,
1999/6/24,1375989.873,1.375989873,
1999/6/25,1278879.535,1.278879535,
1999/6/28,1394665.468,1.394665468,
1999/6/29,1397155.866,1.397155866,
1999/6/30,1536597.342,1.536597342,
1999/7/1,1425791.673,1.425791673,
1999/7/2,1479327.583,1.479327583,
1999/7/5,1479327.583,1.479327583,
1999/7/6,1479327.583,1.479327583,
1999/7/7,1479327.583,1.479327583,
1999/7/8,1479327.583,1.479327583,
1999/7/9,1479327.583,1.479327583,
1999/7/12,1479327.583,1.479327583,
1999/7/13,1479327.583,1.479327583,
1999/7/14,1479327.583,1.479327583,
1999/7/15,1479327.583,1.479327583,
1999/7/16,1479327.583,1.479327583,
1999/7/19,1479327.583,1.479327583,
1999/7/20,1479327.583,1.479327583,
1999/7/21,1479327.583,1.479327583,
1999/7/22,1479327.583,1.479327583,
1999/7/26,1479327.583,1.479327583,
1999/7/27,1479327.583,1.479327583,
1999/7/28,1479327.583,1.479327583,
1999/7/29,1479327.583,1.479327583,
1999/7/30,1479327.583,1.479327583,
1999/8/2,1479327.583,1.479327583,
1999/8/3,1479327.583,1.479327583,
1999/8/4,1473527.759,1.473527759,
1999/8/5,1332012.518,1.332012518,
1999/8/6,1361011.458,1.361011458,
1999/8/9,1304173.76,1.30417376,
1999/8/10,1304173.092,1.304173092,
1999/8/11,1304173.092,1.304173092,
1999/8/12,1304173.092,1.304173092,
1999/8/13,1304173.092,1.304173092,
1999/8/16,1304173.092,1.304173092,
1999/8/17,1304173.092,1.304173092,
1999/8/18,1304173.092,1.304173092,
1999/8/19,1304173.092,1.304173092,
1999/8/20,1304173.092,1.304173092,
1999/8/23,1304173.092,1.304173092,
1999/8/24,1336092.435,1.336092435,
1999/8/25,1359417.766,1.359417766,
1999/8/26,1345913.247,1.345913247,
1999/8/27,1329954.074,1.329954074,
1999/8/30,1336092.187,1.336092187,
1999/8/31,1336092.187,1.336092187,
1999/9/1,1336092.187,1.336092187,
1999/9/2,1336092.187,1.336092187,
1999/9/3,1336092.187,1.336092187,
1999/9/6,1336092.187,1.336092187,
1999/9/7,1336092.187,1.336092187,
1999/9/8,1336092.187,1.336092187,
1999/9/9,1336092.187,1.336092187,
1999/9/10,1337279.592,1.337279592,
1999/9/13,1365776.179,1.365776179,
1999/9/14,1410895.817,1.410895817,
1999/9/15,1374087.603,1.374087603,
1999/9/16,1378836.815,1.378836815,
1999/9/17,1380023.714,1.380023714,
1999/9/20,1350338.812,1.350338812,
1999/9/21,1342027.2,1.3420272,
1999/9/22,1342027.2,1.3420272,
1999/9/23,1342027.2,1.3420272,
1999/9/24,1342027.2,1.3420272,
1999/9/27,1342027.2,1.3420272,
1999/9/28,1342027.2,1.3420272,
1999/9/29,1342027.2,1.3420272,
1999/9/30,1342027.2,1.3420272,
1999/10/8,1342027.2,1.3420272,
1999/10/11,1342027.2,1.3420272,
1999/10/12,1342027.2,1.3420272,
1999/10/13,1342027.2,1.3420272,
1999/10/14,1342027.2,1.3420272,
1999/10/15,1342027.2,1.3420272,
1999/10/18,1342027.2,1.3420272,
1999/10/19,1342027.2,1.3420272,
1999/10/20,1342027.2,1.3420272,
1999/10/21,1342027.2,1.3420272,
1999/10/22,1342027.2,1.3420272,
1999/10/25,1342027.2,1.3420272,
1999/10/26,1342027.2,1.3420272,
1999/10/27,1357586.755,1.357586755,
1999/10/28,1336042.661,1.336042661,
1999/10/29,1336042.661,1.336042661,
1999/11/1,1316892.501,1.316892501,
1999/11/2,1313302.159,1.313302159,
1999/11/3,1301332.991,1.301332991,
1999/11/4,1313302.159,1.313302159,
1999/11/5,1303726.722,1.303726722,
1999/11/8,1318089.01,1.31808901,
1999/11/9,1318089.01,1.31808901,
1999/11/10,1318089.5,1.3180895,
1999/11/11,1318089.5,1.3180895,
1999/11/12,1318089.5,1.3180895,
1999/11/15,1334926.558,1.334926558,
1999/11/16,1330436.189,1.330436189,
1999/11/17,1322708.116,1.322708116,
1999/11/18,1313875.794,1.313875794,
1999/11/19,1320499.776,1.320499776,
1999/11/22,1321603.617,1.321603617,
1999/11/23,1332643.431,1.332643431,
1999/11/24,1303939.35,1.30393935,
1999/11/25,1324915.326,1.324915326,
1999/11/26,1324915.326,1.324915326,
1999/11/29,1377907.375,1.377907375,
1999/11/30,1367970.742,1.367970742,
1999/12/1,1362450.13,1.36245013,
1999/12/2,1324913.538,1.324913538,
1999/12/3,1321601.735,1.321601735,
1999/12/6,1319393.49,1.31939349,
1999/12/7,1324913.35,1.32491335,
1999/12/8,1311665.291,1.311665291,
1999/12/9,1302833.601,1.302833601,
1999/12/10,1316195.713,1.316195713,
1999/12/13,1325103.568,1.325103568,
1999/12/14,1364076.748,1.364076748,
1999/12/15,1397482.412,1.397482412,
1999/12/16,1378552.403,1.378552403,
1999/12/17,1356282.245,1.356282245,
1999/12/21,1326218.153,1.326218153,
1999/12/22,1318423.165,1.318423165,
1999/12/23,1318423.165,1.318423165,
1999/12/24,1318423.165,1.318423165,
1999/12/27,1318423.165,1.318423165,
1999/12/28,1318423.165,1.318423165,
1999/12/29,1318423.165,1.318423165,
1999/12/30,1318423.165,1.318423165,
2000/1/4,1344784.799,1.344784799,
2000/1/5,1351375.208,1.351375208,
2000/1/6,1375539.887,1.375539887,
2000/1/7,1395311.022,1.395311022,
2000/1/10,1397508.262,1.397508262,
2000/1/11,1329407.488,1.329407488,
2000/1/12,1345883.887,1.345883887,
2000/1/13,1372245.805,1.372245805,
2000/1/14,1349179.934,1.349179934,
2000/1/17,1422772.59,1.42277259,
2000/1/18,1472200.754,1.472200754,
2000/1/19,1449133.76,1.44913376,
2000/1/20,1493069.854,1.493069854,
2000/1/21,1499660.17,1.49966017,
2000/1/24,1566663.259,1.566663259,
2000/1/25,1493069.667,1.493069667,
2000/1/26,1494168.287,1.494168287,
2000/1/27,1515038.51,1.51503851,
2000/1/28,1475495.866,1.475495866,
2000/2/14,1593024.335,1.593024335,
2000/2/15,1568860.312,1.568860312,
2000/2/16,1601811.798,1.601811798,
2000/2/17,1478789.947,1.478789947,
2000/2/18,1509544.474,1.509544474,
2000/2/21,1494167.351,1.494167351,
2000/2/22,1432657.549,1.432657549,
2000/2/23,1395311.209,1.395311209,
2000/2/24,1433755.233,1.433755233,
2000/2/25,1577645.715,1.577645715,
2000/2/28,1735816.291,1.735816291,
2000/2/29,1753391.59,1.75339159,
2000/3/1,1802818.912,1.802818912,
2000/3/2,1811605.813,1.811605813,
2000/3/3,1769867.239,1.769867239,
2000/3/6,1635862.558,1.635862558,
2000/3/7,1612796.946,1.612796946,
2000/3/8,1612796.946,1.612796946,
2000/3/9,1612796.946,1.612796946,
2000/3/10,1612796.946,1.612796946,
2000/3/13,1612796.946,1.612796946,
2000/3/14,1612796.946,1.612796946,
2000/3/15,1612796.946,1.612796946,
2000/3/16,1612796.946,1.612796946,
2000/3/17,1612796.946,1.612796946,
2000/3/20,1612796.946,1.612796946,
2000/3/21,1612796.946,1.612796946,
2000/3/22,1612796.946,1.612796946,
2000/3/23,1612796.946,1.612796946,
2000/3/24,1612796.946,1.612796946,
2000/3/27,1620420.298,1.620420298,
2000/3/28,1649007.674,1.649007674,
2000/3/29,1777652.568,1.777652568,
2000/3/30,1823392.141,1.823392141,
2000/3/31,1758593.993,1.758593993,
2000/4/3,1729053.754,1.729053754,
2000/4/4,1744300.062,1.744300062,
2000/4/5,1569915.547,1.569915547,
2000/4/6,1569915.547,1.569915547,
2000/4/7,1542808.525,1.542808525,
2000/4/10,1388380.378,1.388380378,
2000/4/11,1407273.856,1.407273856,
2000/4/12,1413844.877,1.413844877,
2000/4/13,1413844.877,1.413844877,
2000/4/14,1413844.877,1.413844877,
2000/4/17,1413844.877,1.413844877,
2000/4/18,1413844.877,1.413844877,
2000/4/19,1413844.877,1.413844877,
2000/4/20,1413844.877,1.413844877,
2000/4/21,1413844.877,1.413844877,
2000/4/24,1413844.877,1.413844877,
2000/4/25,1413844.877,1.413844877,
2000/4/26,1413844.877,1.413844877,
2000/4/27,1413844.877,1.413844877,
2000/4/28,1413844.877,1.413844877,
2000/5/8,1413844.877,1.413844877,
2000/5/9,1413844.877,1.413844877,
2000/5/10,1413844.877,1.413844877,
2000/5/11,1413844.877,1.413844877,
2000/5/12,1413844.877,1.413844877,
2000/5/15,1413844.877,1.413844877,
2000/5/16,1413844.877,1.413844877,
2000/5/17,1413844.877,1.413844877,
2000/5/18,1413844.877,1.413844877,
2000/5/19,1413844.877,1.413844877,
2000/5/22,1413844.877,1.413844877,
2000/5/23,1398132.584,1.398132584,
2000/5/24,1427811.497,1.427811497,
2000/5/25,1421701.828,1.421701828,
2000/5/26,1397260.475,1.397260475,
2000/5/29,1474075.943,1.474075943,
2000/5/31,1483678.658,1.483678658,
2000/6/1,1481933.102,1.481933102,
2000/6/2,1461856.754,1.461856754,
2000/6/5,1468840.019,1.468840019,
2000/6/6,1488916.515,1.488916515,
2000/6/7,1485424.957,1.485424957,
2000/6/8,1448763.523,1.448763523,
2000/6/9,1503757.088,1.503757088,
2000/6/12,1460984.943,1.460984943,
2000/6/13,1488045.597,1.488045597,
2000/6/14,1473205.471,1.473205471,
2000/6/15,1482806.847,1.482806847,
2000/6/16,1455746.49,1.45574649,
2000/6/19,1449635.779,1.449635779,
2000/6/20,1449635.779,1.449635779,
2000/6/21,1449635.779,1.449635779,
2000/6/22,1449635.779,1.449635779,
2000/6/23,1449635.779,1.449635779,
2000/6/26,1449635.779,1.449635779,
2000/6/27,1449635.779,1.449635779,
2000/6/28,1449635.779,1.449635779,
2000/6/29,1449635.779,1.449635779,
2000/6/30,1449635.779,1.449635779,
2000/7/3,1449635.779,1.449635779,
2000/7/4,1449635.779,1.449635779,
2000/7/5,1449635.779,1.449635779,
2000/7/6,1449635.779,1.449635779,
2000/7/7,1449635.779,1.449635779,
2000/7/10,1449635.779,1.449635779,
2000/7/11,1449635.779,1.449635779,
2000/7/12,1467619.779,1.467619779,
2000/7/13,1449635.557,1.449635557,
2000/7/14,1452333.159,1.452333159,
2000/7/17,1449634.944,1.449634944,
2000/7/18,1439743.53,1.43974353,
2000/7/19,1429851.809,1.429851809,
2000/7/20,1438843.46,1.43884346,
2000/7/21,1427153.747,1.427153747,
2000/7/24,1405572.619,1.405572619,
2000/7/25,1406472.229,1.406472229,
2000/7/26,1411866.821,1.411866821,
2000/7/27,1424455.531,1.424455531,
2000/7/28,1414564.883,1.414564883,
2000/7/31,1401076.717,1.401076717,
2000/8/1,1410067.908,1.410067908,
2000/8/2,1446035.892,1.446035892,
2000/8/3,1401075.031,1.401075031,
2000/8/4,1432547.573,1.432547573,
2000/8/7,1455028.157,1.455028157,
2000/8/8,1515274.565,1.515274565,
2000/8/9,1517073.018,1.517073018,
2000/8/10,1531459.874,1.531459874,
2000/8/11,1501785.479,1.501785479,
2000/8/15,1542249.365,1.542249365,
2000/8/16,1520668.851,1.520668851,
2000/8/17,1533257.561,1.533257561,
2000/8/18,1528760.892,1.528760892,
2000/8/21,1518869.019,1.518869019,
2000/8/22,1504481.855,1.504481855,
2000/8/23,1500885.555,1.500885555,
2000/8/24,1500885.555,1.500885555,
2000/8/25,1500885.555,1.500885555,
2000/8/28,1500885.555,1.500885555,
2000/8/29,1500885.555,1.500885555,
2000/8/30,1500885.555,1.500885555,
2000/8/31,1500885.555,1.500885555,
2000/9/1,1500885.555,1.500885555,
2000/9/4,1500885.555,1.500885555,
2000/9/5,1500885.555,1.500885555,
2000/9/6,1500885.555,1.500885555,
2000/9/7,1500885.555,1.500885555,
2000/9/8,1500885.555,1.500885555,
2000/9/11,1500885.555,1.500885555,
2000/9/12,1500885.555,1.500885555,
2000/9/13,1500885.555,1.500885555,
2000/9/14,1500885.555,1.500885555,
2000/9/15,1500885.555,1.500885555,
2000/9/18,1500885.555,1.500885555,
2000/9/19,1500885.555,1.500885555,
2000/9/20,1500885.555,1.500885555,
2000/9/21,1500885.555,1.500885555,
2000/9/22,1500885.555,1.500885555,
2000/9/25,1500885.555,1.500885555,
2000/9/26,1500885.555,1.500885555,
2000/9/27,1500885.555,1.500885555,
2000/9/28,1500885.555,1.500885555,
2000/9/29,1500885.555,1.500885555,
2000/10/9,1500885.555,1.500885555,
2000/10/10,1591002.284,1.591002284,
2000/10/11,1586533.697,1.586533697,
2000/10/12,1659520.142,1.659520142,
2000/10/13,1684841.581,1.684841581,
2000/10/16,1710163.655,1.710163655,
2000/10/17,1709418.172,1.709418172,
2000/10/18,1790598.337,1.790598337,
2000/10/19,1757083.558,1.757083558,
2000/10/20,1705694.18,1.70569418,
2000/10/23,1773467.825,1.773467825,
2000/10/24,1766020.096,1.766020096,
2000/10/25,1778681.006,1.778681006,
2000/10/26,1761552.271,1.761552271,
2000/10/27,1751870.123,1.751870123,
2000/10/30,1760062.827,1.760062827,
2000/10/31,1780171.085,1.780171085,
2000/11/1,1766766.088,1.766766088,
2000/11/2,1751870.25,1.75187025,
2000/11/3,1767511.064,1.767511064,
2000/11/6,1715376.583,1.715376583,
2000/11/7,1698991.301,1.698991301,
2000/11/8,1705694.815,1.705694815,
2000/11/9,1690798.85,1.69079885,
2000/11/10,1673669.608,1.673669608,
2000/11/13,1685586.557,1.685586557,
2000/11/14,1689309.533,1.689309533,
2000/11/15,1689309.533,1.689309533,
2000/11/16,1685585.034,1.685585034,
2000/11/17,1671434.426,1.671434426,
2000/11/20,1614832.375,1.614832375,
2000/11/21,1564188.988,1.564188988,
2000/11/22,1599937.425,1.599937425,
2000/11/23,1576849.771,1.576849771,
2000/11/24,1555996.792,1.555996792,
2000/11/28,1555996.792,1.555996792,
2000/11/29,1652816.628,1.652816628,
2000/11/30,1642390.138,1.642390138,
2000/12/1,1599939.075,1.599939075,
2000/12/4,1602917.837,1.602917837,
2000/12/5,1682607.542,1.682607542,
2000/12/6,1664733.324,1.664733324,
2000/12/7,1638666.528,1.638666528,
2000/12/8,1643880.217,1.643880217,
2000/12/11,1631218.799,1.631218799,
2000/12/12,1637176.83,1.63717683,
2000/12/13,1623771.578,1.623771578,
2000/12/14,1684097.621,1.684097621,
2000/12/15,1683353.407,1.683353407,
2000/12/18,1664734.212,1.664734212,
2000/12/19,1698248.229,1.698248229,
2000/12/20,1667713.608,1.667713608,
2000/12/21,1678140.606,1.678140606,
2000/12/22,1678885.582,1.678885582,
2000/12/25,1667713.862,1.667713862,
2000/12/26,1673671.893,1.673671893,
2000/12/27,1648350.453,1.648350453,
2000/12/28,1608878.533,1.608878533,
2000/12/29,1609623.255,1.609623255,
2001/1/3,1625263.942,1.625263942,
2001/1/4,1592494.139,1.592494139,
2001/1/5,1573129.969,1.573129969,
2001/1/8,1558234.131,1.558234131,
2001/1/9,1527699.51,1.52769951,
2001/1/10,1568661.383,1.568661383,
2001/1/11,1550787.037,1.550787037,
2001/1/12,1549296.832,1.549296832,
2001/1/15,1549296.589,1.549296589,
2001/1/16,1549296.589,1.549296589,
2001/1/17,1549296.589,1.549296589,
2001/1/18,1549296.589,1.549296589,
2001/1/19,1549296.589,1.549296589,
2001/2/5,1549296.589,1.549296589,
2001/2/6,1549296.589,1.549296589,
2001/2/7,1549296.589,1.549296589,
2001/2/8,1549296.589,1.549296589,
2001/2/9,1549296.589,1.549296589,
2001/2/12,1549296.589,1.549296589,
2001/2/13,1549296.589,1.549296589,
2001/2/14,1549296.589,1.549296589,
2001/2/15,1549296.589,1.549296589,
2001/2/16,1549296.589,1.549296589,
2001/2/19,1549296.589,1.549296589,
2001/2/20,1549296.589,1.549296589,
2001/2/21,1549296.589,1.549296589,
2001/2/22,1549296.589,1.549296589,
2001/2/23,1549296.589,1.549296589,
2001/2/26,1549296.589,1.549296589,
2001/2/27,1546196.731,1.546196731,
2001/2/28,1539996.977,1.539996977,
2001/3/1,1543871.262,1.543871262,
2001/3/2,1546196.203,1.546196203,
2001/3/5,1534571.235,1.534571235,
2001/3/6,1539220.588,1.539220588,
2001/3/7,1560920.519,1.560920519,
2001/3/8,1561696.247,1.561696247,
2001/3/9,1564021.584,1.564021584,
2001/3/12,1567121.197,1.567121197,
2001/3/13,1567121.197,1.567121197,
2001/3/14,1601221.032,1.601221032,
2001/3/15,1641519.563,1.641519563,
2001/3/16,1632993.944,1.632993944,
2001/3/19,1632218.347,1.632218347,
2001/3/20,1627568.466,1.627568466,
2001/3/21,1609744.537,1.609744537,
2001/3/22,1663218.437,1.663218437,
2001/3/23,1691117.197,1.691117197,
2001/3/26,1693442.27,1.69344227,
2001/3/27,1681041.97,1.68104197,
2001/3/28,1665542.057,1.665542057,
2001/3/29,1612068.157,1.612068157,
2001/3/30,1629117.942,1.629117942,
2001/4/2,1601217.729,1.601217729,
2001/4/3,1615943.234,1.615943234,
2001/4/4,1604318.927,1.604318927,
2001/4/5,1604318.927,1.604318927,
2001/4/6,1591143.427,1.591143427,
2001/4/9,1577193.122,1.577193122,
2001/4/10,1557818.661,1.557818661,
2001/4/11,1534569.782,1.534569782,
2001/4/12,1530695.233,1.530695233,
2001/4/13,1550069.431,1.550069431,
2001/4/16,1527594.96,1.52759496,
2001/4/17,1550068.902,1.550068902,
2001/4/18,1549293.966,1.549293966,
2001/4/19,1518294.669,1.518294669,
2001/4/20,1531469.641,1.531469641,
2001/4/23,1536118.758,1.536118758,
2001/4/24,1536118.758,1.536118758,
2001/4/25,1536118.758,1.536118758,
2001/4/26,1536118.758,1.536118758,
2001/4/27,1536118.758,1.536118758,
2001/4/30,1536118.758,1.536118758,
2001/5/9,1536118.758,1.536118758,
2001/5/10,1536118.758,1.536118758,
2001/5/11,1536118.758,1.536118758,
2001/5/14,1536118.758,1.536118758,
2001/5/15,1534480.347,1.534480347,
2001/5/16,1631962.835,1.631962835,
2001/5/17,1662272.35,1.66227235,
2001/5/18,1629505.141,1.629505141,
2001/5/21,1636877.944,1.636877944,
2001/5/22,1671283.709,1.671283709,
2001/5/23,1675379.68,1.67537968,
2001/5/24,1670464.571,1.670464571,
2001/5/25,1631961.997,1.631961997,
2001/5/28,1608205.723,1.608205723,
2001/5/29,1608205.723,1.608205723,
2001/5/30,1608205.723,1.608205723,
2001/5/31,1608205.723,1.608205723,
2001/6/1,1608205.723,1.608205723,
2001/6/4,1610618.011,1.610618011,
2001/6/5,1608204.958,1.608204958,
2001/6/6,1576845.546,1.576845546,
2001/6/7,1552723.374,1.552723374,
2001/6/8,1560763.687,1.560763687,
2001/6/11,1561567.497,1.561567497,
2001/6/12,1561567.497,1.561567497,
2001/6/13,1561567.497,1.561567497,
2001/6/14,1561567.497,1.561567497,
2001/6/15,1561567.497,1.561567497,
2001/6/18,1561567.497,1.561567497,
2001/6/19,1561567.497,1.561567497,
2001/6/20,1561567.497,1.561567497,
2001/6/21,1561567.497,1.561567497,
2001/6/22,1561567.497,1.561567497,
2001/6/25,1561567.497,1.561567497,
2001/6/26,1561567.497,1.561567497,
2001/6/27,1566495.993,1.566495993,
2001/6/28,1558281.109,1.558281109,
2001/6/29,1584567.114,1.584567114,
2001/7/2,1602639.256,1.602639256,
2001/7/3,1602639.256,1.602639256,
2001/7/4,1602639.256,1.602639256,
2001/7/5,1602639.256,1.602639256,
2001/7/6,1602639.256,1.602639256,
2001/7/9,1602639.256,1.602639256,
2001/7/10,1602639.256,1.602639256,
2001/7/11,1602639.256,1.602639256,
2001/7/12,1602639.256,1.602639256,
2001/7/13,1602639.256,1.602639256,
2001/7/16,1602639.256,1.602639256,
2001/7/17,1602639.256,1.602639256,
2001/7/18,1602639.256,1.602639256,
2001/7/19,1602639.256,1.602639256,
2001/7/20,1602639.256,1.602639256,
2001/7/23,1602639.256,1.602639256,
2001/7/24,1602639.256,1.602639256,
2001/7/25,1602639.256,1.602639256,
2001/7/26,1602639.256,1.602639256,
2001/7/27,1602639.256,1.602639256,
2001/7/30,1602639.256,1.602639256,
2001/7/31,1602639.256,1.602639256,
2001/8/1,1602639.256,1.602639256,
2001/8/2,1602639.256,1.602639256,
2001/8/3,1602639.256,1.602639256,
2001/8/6,1602639.256,1.602639256,
2001/8/7,1602639.256,1.602639256,
2001/8/8,1602639.256,1.602639256,
2001/8/9,1602639.256,1.602639256,
2001/8/10,1602639.256,1.602639256,
2001/8/13,1602639.256,1.602639256,
2001/8/14,1602639.256,1.602639256,
2001/8/15,1631721.983,1.631721983,
2001/8/16,1635247.113,1.635247113,
2001/8/17,1628196.101,1.628196101,
2001/8/20,1623790.025,1.623790025,
2001/8/21,1619384.25,1.61938425,
2001/8/22,1602639.391,1.602639391,
2001/8/23,1571794.009,1.571794009,
2001/8/24,1577081.63,1.57708163,
2001/8/27,1551523.74,1.55152374,
2001/8/28,1551523.74,1.55152374,
2001/8/29,1551523.74,1.55152374,
2001/8/30,1551523.74,1.55152374,
2001/8/31,1551523.74,1.55152374,
2001/9/3,1551523.74,1.55152374,
2001/9/4,1550655.295,1.550655295,
2001/9/5,1551523.524,1.551523524,
2001/9/6,1570628.835,1.570628835,
2001/9/7,1537628.173,1.537628173,
2001/9/10,1551523.672,1.551523672,
2001/9/11,1523734.302,1.523734302,
2001/9/12,1494208.181,1.494208181,
2001/9/13,1476839.622,1.476839622,
2001/9/14,1496812.717,1.496812717,
2001/9/17,1508970.131,1.508970131,
2001/9/18,1502891.054,1.502891054,
2001/9/19,1497680.945,1.497680945,
2001/9/20,1494207.441,1.494207441,
2001/9/21,1476838.733,1.476838733,
2001/9/24,1475970.801,1.475970801,
2001/9/25,1441234.275,1.441234275,
2001/9/26,1449050.104,1.449050104,
2001/9/27,1442103.046,1.442103046,
2001/9/28,1442103.046,1.442103046,
2001/10/8,1442103.046,1.442103046,
2001/10/9,1442103.046,1.442103046,
2001/10/10,1442103.046,1.442103046,
2001/10/11,1442103.046,1.442103046,
2001/10/12,1442103.046,1.442103046,
2001/10/15,1442103.046,1.442103046,
2001/10/16,1442103.046,1.442103046,
2001/10/17,1442103.046,1.442103046,
2001/10/18,1442103.046,1.442103046,
2001/10/19,1442103.046,1.442103046,
2001/10/22,1442103.046,1.442103046,
2001/10/23,1442103.046,1.442103046,
2001/10/24,1485022.936,1.485022936,
2001/10/25,1410807.198,1.410807198,
2001/10/26,1316025.92,1.31602592,
2001/10/29,1314237.082,1.314237082,
2001/10/30,1257905.074,1.257905074,
2001/10/31,1251645.589,1.251645589,
2001/11/1,1245385.876,1.245385876,
2001/11/2,1224820.109,1.224820109,
2001/11/6,1215877.977,1.215877977,
2001/11/7,1200677.351,1.200677351,
2001/11/8,1181006.307,1.181006307,
2001/11/9,1170276.176,1.170276176,
2001/11/12,1186370.611,1.186370611,
2001/11/13,1189947.606,1.189947606,
2001/11/14,1202465.856,1.202465856,
2001/11/15,1216772.748,1.216772748,
2001/11/16,1257009.941,1.257009941,
2001/11/19,1258797.636,1.258797636,
2001/11/20,1265056.663,1.265056663,
2001/11/21,1277574.946,1.277574946,
2001/11/22,1302611.666,1.302611666,
2001/11/23,1304400.503,1.304400503,
2001/11/26,1288305.23,1.28830523,
2001/11/27,1302611.513,1.302611513,
2001/11/28,1301717.247,1.301717247,
2001/11/29,1300823.437,1.300823437,
2001/11/30,1268633.958,1.268633958,
2001/12/3,1268633.958,1.268633958,
2001/12/4,1274893.595,1.274893595,
2001/12/5,1286517.916,1.286517916,
2001/12/6,1274894.28,1.27489428,
2001/12/7,1239127.963,1.239127963,
2001/12/10,1206937.722,1.206937722,
2001/12/11,1185477.688,1.185477688,
2001/12/12,1167593.912,1.167593912,
2001/12/13,1167593.912,1.167593912,
2001/12/14,1167593.912,1.167593912,
2001/12/17,1167593.912,1.167593912,
2001/12/18,1167593.912,1.167593912,
2001/12/19,1167593.912,1.167593912,
2001/12/20,1167593.912,1.167593912,
2001/12/21,1167593.912,1.167593912,
2001/12/24,1167593.912,1.167593912,
2001/12/25,1167593.912,1.167593912,
2001/12/26,1167593.912,1.167593912,
2001/12/27,1167593.912,1.167593912,
